Date and Time,SKU,Name,Brand,Average Rating,Rating Count,Sponsored,Price,Sales Price,Express,Rank,Link
2024-12-21 13:07:59,ZB3370DD21C84F419DF5FZ,Prickly Pear Prickly Pear Breathe Deep Non-Slip Suede Top 1mm Travel Yoga Mat - Lightweight Yoga Mat ,Prickly,0,0,N,240,160,Y,59,/uae-en/prickly-pear-breathe-deep-non-slip-suede-top-1mm-travel-yoga-mat-lightweight-yoga-mat/ZB3370DD21C84F419DF5FZ/p/?o=zb3370dd21c84f419df5fz-1
2024-12-21 13:07:59,Z8BEBE634C0D4211AB6E4Z,LACOSTE Lacoste Tote Bag Large Size Navy Blue ,LACOSTE,0,0,N,299,152.75,Y,60,/uae-en/lacoste-tote-bag-large-size-navy-blue/Z8BEBE634C0D4211AB6E4Z/p/?o=z8bebe634c0d4211ab6e4z-1
2024-12-21 13:07:59,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0,0,Y,250,230,Y,61,/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
2024-12-21 13:07:59,Z3CC2F8DF718A0CCE6A30Z,"Generic Cooling Sport Towel, Cold Technology Fabric Towel, Cold Breathable Towel, Chilly Rags for Neck Sweat Towels for Gym Yoga Golf Tennis, Workout Towel, 100*30CM ",Generic,0,0,N,29,29,Y,62,/uae-en/cooling-sport-towel-cold-technology-fabric-towel-cold-breathable-towel-chilly-rags-for-neck-sweat-towels-for-gym-yoga-golf-tennis-workout-towel-100-30cm/Z3CC2F8DF718A0CCE6A30Z/p/?o=z3cc2f8df718a0cce6a30z-1
2024-12-21 13:07:59,ZBD63D22D7E92C0DD530EZ,Generic Pilates Bar Kit with Resistance Bands 150LBS Resistance Bands Set with Bar Portable Pilates Equipment ,Generic,5.0,1,N,150,120,Y,63,/uae-en/pilates-bar-kit-with-resistance-bands-150lbs-resistance-bands-set-with-bar-portable-pilates-equipment/ZBD63D22D7E92C0DD530EZ/p/?o=zbd63d22d7e92c0dd530ez-1
2024-12-21 13:07:59,ZCB05C6600D34D93CCAD5Z,Made2Motivate Pack of 6 Portable Stability Balance Pods Foot Press Massager Yoga Kids Induction Trainer With Free Tote ,Made2Motivate,0,0,N,125,125,Y,64,/uae-en/pack-of-6-portable-stability-balance-pods-foot-press-massager-yoga-kids-induction-trainer-with-free-tote/ZCB05C6600D34D93CCAD5Z/p/?o=zcb05c6600d34d93ccad5z-1
2024-12-21 13:07:59,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0,0,Y,89,89,Y,65,/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
2024-12-21 13:07:59,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0,0,Y,"2,500","1,969",Y,66,/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
2024-12-21 13:07:59,Z603FF8FD1BFB572D8D9FZ,"URbazaar Yoga Mat for Women and Men, Extra Long and Wide Exercise Mat(72""x24""), Large Non Slip Workout Mat for Yoga, Pilates, Fitness, Barefoot Workouts, Home Gym Studio ",URbazaar,4.7,3,Y,69.90,50.90,Y,67,/uae-en/yoga-mat-for-women-and-men-extra-long-and-wide-exercise-mat-72-x24-large-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z603FF8FD1BFB572D8D9FZ/p/?o=z603ff8fd1bfb572d8d9fz-1
2024-12-21 13:07:59,ZF098AC350172402D4A04Z,"GROIC 2 PCs Cooling Towels Outdoors Sports Breathable Towel Workout,  Quick-Drying Sports Towel for Gym, Fitness, Golf, Yoga, Camping, Hiking, Travel, Outdoor Activities,30*100 CM ",GROIC,3.7,3,N,200,55.65,Y,68,/uae-en/2-pcs-cooling-towels-outdoors-sports-breathable-towel-workout-quick-drying-sports-towel-for-gym-fitness-golf-yoga-camping-hiking-travel-outdoor-activities-30-100-cm/ZF098AC350172402D4A04Z/p/?o=zf098ac350172402d4a04z-1
2024-12-21 13:07:59,ZD7445E31DDB7FA7F9DA9Z,"Fazza 3 Pairs Non Slip Socks, Women Fashion All Season Socks, Sports Casual Simple Striped Colors, for Pilates Yoga, Barre Ballet Dance, Fitness, Football, Mid-Tube Socks Free Size ",Fazza,4.0,1,N,75,52.50,Y,69,/uae-en/3-pairs-non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-mid-tube-socks-free-size/ZD7445E31DDB7FA7F9DA9Z/p/?o=zd7445e31ddb7fa7f9da9z-1
2024-12-21 13:07:59,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165,69.90,Y,70,/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
2024-12-21 13:07:59,Z2ABB715602A9DC1832D9Z,"BOLDFIT Yoga mat for Women and Men with Cover Bag EVA Material 6mm Extra Thick Exercise mat for Workout Yoga Fitness Pilates and Meditation, Anti Tear Anti Slip For Home & Gym Use, blue, large ",BOLDFIT,0,0,N,76,76,Y,71,/uae-en/yoga-mat-for-women-and-men-with-cover-bag-eva-material-6mm-extra-thick-exercise-mat-for-workout-yoga-fitness-pilates-and-meditation-anti-tear-anti-slip-for-home-gym-use-blue-large/Z2ABB715602A9DC1832D9Z/p/?o=z2abb715602a9dc1832d9z-1
2024-12-21 13:07:59,ZED5153C7C5C6EB389D42Z,Reebok Double Sided Yoga Mat - 6MM ,Reebok,0,0,N,131,78,Y,72,/uae-en/double-sided-yoga-mat-6mm/ZED5153C7C5C6EB389D42Z/p/?o=zed5153c7c5c6eb389d42z-1
2024-12-21 13:07:59,ZFC106593CE0107C71748Z,"ROBUST Robust TPE Yoga Mat, Pilates Double Layer Anti-Slip Eco-Friendly Texture Surface (Size 183cmx 61cm) SGS Certified Position Liens & Hanging Band, Home/Gym Workout Sports Exercise Sports Mattress-Red ",ROBUST,4.9,5,N,83.95,68.95,Y,73,/uae-en/robust-tpe-yoga-mat-pilates-double-layer-anti-slip-eco-friendly-texture-surface-size-183cmx-61cm-sgs-certified-position-liens-hanging-band-home-gym-workout-sports-exercise-sports-mattress-red/ZFC106593CE0107C71748Z/p/?o=zfc106593ce0107c71748z-1
2024-12-21 13:07:59,Z40120C932C5F56D27AA1Z,Reebok Training Mat - 10Mm - Blue ,Reebok,0,0,N,135,91,Y,74,/uae-en/training-mat-10mm-blue/Z40120C932C5F56D27AA1Z/p/?o=z40120c932c5f56d27aa1z-1
2024-12-21 13:07:59,Z4247101839A17521A8B9Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,5,N,80,42,Y,75,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1
2024-12-21 13:07:59,Z6D22140BD4A5A326AA84Z,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,5.0,1,N,59,59,Y,76,/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/Z6D22140BD4A5A326AA84Z/p/?o=z6d22140bd4a5a326aa84z-1
2024-12-21 13:07:59,Z622228D93A841324C164Z,"RIOXS Yoga Cushion,Round Yoga Bolster,Zabuton Meditation Pad,Fitness Meditation Bolster With Organic Cotton Cover Kneeling Pillow,Premium Yoga Pillow For Sitting On Floor Zippered Cotton Cover ",RIOXS,5.0,2,N,59,51,N,77,/uae-en/yoga-cushion-round-yoga-bolster-zabuton-meditation-pad-fitness-meditation-bolster-with-organic-cotton-cover-kneeling-pillow-premium-yoga-pillow-for-sitting-on-floor-zippered-cotton-cover/Z622228D93A841324C164Z/p/?o=fb9dad301b5cfb9e
2024-12-21 13:07:59,Z05FE5A0BC4B4236024FCZ,"WENBO Yoga Foam Roller Self Massage Exercise, Back, Leg, Body Starching Physical Therapy (33cm L) (Pink) ",WENBO,0,0,Y,49,45,Y,78,/uae-en/yoga-foam-roller-self-massage-exercise-back-leg-body-starching-physical-therapy-33cm-l-pink/Z05FE5A0BC4B4236024FCZ/p/?o=z05fe5a0bc4b4236024fcz-4
2024-12-21 13:07:59,N20034892A,Generic Anti-Tear Exercise Mat With Carrying Strap 60x10cm 60x10cm ,Generic,4.2,1400,N,34.35,34.35,Y,79,/uae-en/anti-tear-exercise-mat-with-carrying-strap-60x10cm-60x10cm/N20034892A/p/?o=fc5fc96b5ab2231d
2024-12-21 13:07:59,N27330175A,Fitness World Anti-Slip Yoga Mat With Carry Strap ,Fitness,4.1,216,N,37.95,37.95,Y,80,/uae-en/anti-slip-yoga-mat-with-carry-strap/N27330175A/p/?o=f2f2a89d50d79c1a
2024-12-21 13:07:59,ZA3EF4D0BF060CAC7F4CDZ,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,1,N,80,42,Y,81,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/ZA3EF4D0BF060CAC7F4CDZ/p/?o=za3ef4d0bf060cac7f4cdz-1
2024-12-21 13:07:59,N22815219A,Kanteen Store Anti Burst Sports Swiss Yoga Aerobic Body Fitness Ball 65cm 65cm ,Kanteen,4.4,294,N,44,29.85,Y,82,/uae-en/anti-burst-sports-swiss-yoga-aerobic-body-fitness-ball-65cm-65cm/N22815219A/p/?o=cd4a3abe48782d5a
2024-12-21 13:07:59,ZC21C5F7DC8E001DCC709Z,Prickly Pear Prickly Pear Abyss Yoga Towel - Non-Slip & Super Absorbent ,Prickly,0,0,N,150,125,Y,83,/uae-en/prickly-pear-abyss-yoga-towel-non-slip-super-absorbent/ZC21C5F7DC8E001DCC709Z/p/?o=zc21c5f7dc8e001dcc709z-1
2024-12-21 13:07:59,Z0B890FB207D88CE803BCZ,Reebok Yoga Mat - 4MM ,Reebok,5.0,1,N,100,59,Y,84,/uae-en/yoga-mat-4mm/Z0B890FB207D88CE803BCZ/p/?o=z0b890fb207d88ce803bcz-1
2024-12-21 13:07:59,Z3D591942C928706275A9Z,"Generic 6Pcs Cooling Towel, Ice Sports Towel, Cool Towel for Instant Cooling,for Yoga, Travel, Golf, Gym,Camping, Fitness, Running, Workout & More Activities (31.5""x11.8"") ",Generic,0,0,N,99.90,28.70,Y,85,/uae-en/6pcs-cooling-towel-ice-sports-towel-cool-towel-for-instant-cooling-for-yoga-travel-golf-gym-camping-fitness-running-workout-more-activities-31-5-x11-8/Z3D591942C928706275A9Z/p/?o=z3d591942c928706275a9z-1
2024-12-21 13:07:59,Z2EA7857F7D74C62C9386Z,"GROIC 12 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment(Blue) ",GROIC,0,0,N,400,82.55,Y,86,/uae-en/12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment-blue/Z2EA7857F7D74C62C9386Z/p/?o=z2ea7857f7d74c62c9386z-1
2024-12-21 13:07:59,ZFF6D1886AAD421874DF1Z,Toshionics Anti Slip Fitness Exercise Gym Yoga Mats 4mm Thick For indoor And Outdoor 61x173cm Multicolor ,Toshionics,3.7,3,Y,60,31.75,Y,87,/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm-multicolor/ZFF6D1886AAD421874DF1Z/p/?o=zff6d1886aad421874df1z-1
2024-12-21 13:07:59,ZD5319B6FE6A3815BBE65Z,Cool Baby Style Pilates Reformer Pilates Dirac Loft Bed Yoga Bed Home Commercial Fitness Equipment ,Cool,0,0,Y,"4,999","4,299",Y,88,/uae-en/pilates-reformer-pilates-dirac-loft-bed-yoga-bed-home-commercial-fitness-equipment/ZD5319B6FE6A3815BBE65Z/p/?o=zd5319b6fe6a3815bbe65z-1
2024-12-21 13:07:59,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0,0,Y,399.90,156.85,Y,89,/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
2024-12-21 13:07:59,Z532ED4BF3B873929AEF6Z,Maston Yoga Pilates Ring Fitness Magic Circle Wrap Slimming Body Building Fitness Accessories foamroller ,Maston,5.0,1,N,39,32,Y,90,/uae-en/yoga-pilates-ring-fitness-magic-circle-wrap-slimming-body-building-fitness-accessories-foamroller/Z532ED4BF3B873929AEF6Z/p/?o=z532ed4bf3b873929aef6z-1
2024-12-21 13:07:59,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0,0,Y,250,230,Y,91,/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
2024-12-21 13:07:59,Z78DCEAF193F693ED7AF9Z,BODY SCULPTURE Instructional Yoga Mat Blue P3 ,BODY,3.8,9,N,100,54,Y,92,/uae-en/instructional-yoga-mat-blue-p3/Z78DCEAF193F693ED7AF9Z/p/?o=z78dceaf193f693ed7af9z-1
2024-12-21 13:07:59,Z8C9F4980D1842904D03DZ,RATSAW Peanut Massage Ball Double Lacrosse Massage Ball and Mobility Ball for Physical Therapy Deep Tissue Massage Tool for Myofascial Release Muscle Relaxer Acupoint Massage ,RATSAW,5.0,2,N,89.95,54.95,Y,93,/uae-en/peanut-massage-ball-double-lacrosse-massage-ball-and-mobility-ball-for-physical-therapy-deep-tissue-massage-tool-for-myofascial-release-muscle-relaxer-acupoint-massage/Z8C9F4980D1842904D03DZ/p/?o=z8c9f4980d1842904d03dz-1
2024-12-21 13:07:59,Z9749E21F05B58C709BFEZ,"Spall Fitness Resistance Band with Handles, Home Gym Resistance Training, Tension Rope for Abdomen, Waist, Arm, Shoulder for Men & Wome, Perfect Muscle Toner ",Spall,0,0,N,90,54,Y,94,/uae-en/fitness-resistance-band-with-handles-home-gym-resistance-training-tension-rope-for-abdomen-waist-arm-shoulder-for-men-wome-perfect-muscle-toner/Z9749E21F05B58C709BFEZ/p/?o=z9749e21f05b58c709bfez-1
2024-12-21 13:07:59,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0,0,N,299,152.75,Y,95,/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
2024-12-21 13:07:59,ZF2B03482D2851AC75A96Z,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,2.8,3,N,59,59,Y,96,/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/ZF2B03482D2851AC75A96Z/p/?o=zf2b03482d2851ac75a96z-1
2024-12-21 13:07:59,Z814B7C0477094D8ADD7BZ,UKR UKR Tri-Fold Portable Non-Slip Yoga Mat Fitness Mat Gym Mat Travel Exercise Training Aerobic Mat Fitness Gym & Gymnastics Balance Padded Mat Black(186*61*6cm) ,UKR,0,0,N,139,129.95,Y,97,/uae-en/ukr-tri-fold-portable-non-slip-yoga-mat-fitness-mat-gym-mat-travel-exercise-training-aerobic-mat-fitness-gym-gymnastics-balance-padded-mat-black-186-61-6cm/Z814B7C0477094D8ADD7BZ/p/?o=z814b7c0477094d8add7bz-1
2024-12-21 13:07:59,Z9B23D0032794C11ADD44Z,Reebok Training Mat - 7Mm - Black ,Reebok,0,0,N,110,74,Y,98,/uae-en/training-mat-7mm-black/Z9B23D0032794C11ADD44Z/p/?o=z9b23d0032794c11add44z-1
2024-12-21 13:07:59,Z83A582E5DE4F29159F82Z,AXOX Axox Fitness Cork + TPE Yoga Mat ,AXOX,0,0,N,149,149,Y,99,/uae-en/axox-fitness-cork-tpe-yoga-mat/Z83A582E5DE4F29159F82Z/p/?o=z83a582e5de4f29159f82z-1
2024-12-21 13:07:59,N40473731A,AGD Non-Slip Yoga Mat 61x173cm ,AGD,4.6,146,N,39.85,32.75,Y,100,/uae-en/non-slip-yoga-mat-61x173cm/N40473731A/p/?o=d9c39d534cc92d2e
2024-12-21 13:07:59,ZF6C53F44AEC8480A404FZ,"Gerenic Yoga Balance Wheel, 18.5cm/7.3in Width Yoga Balance Circle, Yoga Prop Wheel for Yoga Poses Increasing Flexibility, Yoga Stretching Wheel Non Slip, Perfect Yoga Prop for Beginner ",Gerenic,0,0,N,133,133,Y,101,/uae-en/yoga-balance-wheel-18-5cm-7-3in-width-yoga-balance-circle-yoga-prop-wheel-for-yoga-poses-increasing-flexibility-yoga-stretching-wheel-non-slip-perfect-yoga-prop-for-beginner/ZF6C53F44AEC8480A404FZ/p/?o=zf6c53f44aec8480a404fz-1
2024-12-21 13:07:59,Z3859B43C495F32F447DCZ,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,4.3,11,N,80,42,Y,102,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z3859B43C495F32F447DCZ/p/?o=z3859b43c495f32f447dcz-1
2024-12-21 13:07:59,N16241886A,BODY SCULPTURE Anti-Burst Gymball 30inch ,BODY,4.3,7,N,95,46,N,103,/uae-en/anti-burst-gymball-30inch/N16241886A/p/?o=c0e12db586759f2b
2024-12-21 13:07:59,ZCAFC184D73864AC47048Z,GROIC 5Kg SandBell Sandbag Filled Exercise Pattern Workout Bag Use at Home Gym Equipment an Anywhere Sand Bag Kettlebell Ships Pre-Filled for Fitness ,GROIC,4.3,6,N,200,41.10,N,104,/uae-en/5kg-sandbell-sandbag-filled-exercise-pattern-workout-bag-use-at-home-gym-equipment-an-anywhere-sand-bag-kettlebell-ships-pre-filled-for-fitness/ZCAFC184D73864AC47048Z/p/?o=bcbb5d70c1c86e0d
2024-12-21 13:07:59,Z2957E07FF69E6F915427Z,"Generic Yoga Resistance Bands for Woman, Fitness Resistance Bands, Elastic Bands for sports and training,Home Gym,5 pcs ",Generic,5.0,1,N,45,28.80,Y,105,/uae-en/yoga-resistance-bands-for-woman-fitness-resistance-bands-elastic-bands-for-sports-and-training-home-gym-5-pcs/Z2957E07FF69E6F915427Z/p/?o=z2957e07ff69e6f915427z-1
2024-12-21 13:07:59,N29901665A,Generic Training Mat ,Generic,4.5,61,N,38.10,30.40,Y,106,/uae-en/training-mat/N29901665A/p/?o=f259bb7f5465b4aa
2024-12-21 13:07:59,Z8B9BD689A2A380616E9FZ,Generic Exercise Fitness Yoga Blocks Foam Bolster Pillow Cushion Eva Gym Training ,Generic,0,0,N,22.95,19,Y,107,/uae-en/exercise-fitness-yoga-blocks-foam-bolster-pillow-cushion-eva-gym-training/Z8B9BD689A2A380616E9FZ/p/?o=z8b9bd689a2a380616e9fz-1
2024-12-21 13:07:59,ZA05E7D54EF2EA1894D67Z,COSCO Pack Of Two Premium Yoga Exercise Mats With Smart Carry Bags In Green And Violet Colours ,COSCO,0,0,N,140,56,Y,108,/uae-en/pack-of-two-premium-yoga-exercise-mats-with-smart-carry-bags-in-green-and-violet-colours/ZA05E7D54EF2EA1894D67Z/p/?o=za05e7d54ef2ea1894d67z-1
2024-12-21 13:07:59,ZA5E1BC7B9B0386840FA0Z,"BLOOMING TIME 5 Piece Fitness Yoga Mat Set, Home Exercise And Fitness Use, Purple ",BLOOMING,0,0,N,80,40.95,Y,109,/uae-en/5-piece-fitness-yoga-mat-set-home-exercise-and-fitness-use-purple/ZA5E1BC7B9B0386840FA0Z/p/?o=za5e1bc7b9b0386840fa0z-1
2024-12-21 13:07:59,Z1A0EB1E6C4C1E349C57CZ,RIOXS 2 Pair Sandbag for Leg Weights and Wrist Weights with Adjustable Strap for Fitness Resistance Training Running Training Exercise Gym Running SandBag ,RIOXS,5.0,2,N,55,43.20,N,110,/uae-en/2-pair-sandbag-for-leg-weights-and-wrist-weights-with-adjustable-strap-for-fitness-resistance-training-running-training-exercise-gym-running-sandbag/Z1A0EB1E6C4C1E349C57CZ/p/?o=d843439836bf58ba
2024-12-21 13:07:59,N31174443A,Generic 2-Piece Home Exercise Yoga Block 180grams ,Generic,4.6,31,N,31,31,Y,111,/uae-en/2-piece-home-exercise-yoga-block-180grams/N31174443A/p/?o=b71fc057bc8d01de
2024-12-21 13:07:59,ZE0945F73B44BF98DDBAEZ,Prickly Pear Prickly Pear Find Balance Non-Slip Suede Top 4mm Yoga Mat with Carry Strap - Premium Exercise Mat ,Prickly,0,0,N,415,275,Y,112,/uae-en/prickly-pear-find-balance-non-slip-suede-top-4mm-yoga-mat-with-carry-strap-premium-exercise-mat/ZE0945F73B44BF98DDBAEZ/p/?o=ze0945f73b44bf98ddbaez-1
2024-12-21 13:07:59,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,Y,49,28.60,Y,113,/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
2024-12-21 13:07:59,Z249EBB45716CC045A863Z,"Lemon 4-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-Wicking&Machine-Washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey+Brown, Fit Size 36-42) ",Lemon,0,0,N,56,39.20,Y,114,/uae-en/4-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-brown-fit-size-36-42/Z249EBB45716CC045A863Z/p/?o=z249ebb45716cc045a863z-1
2024-12-21 13:07:59,Z027D99E609B451C92CE3Z,Gaiam 5MM JUTE YOGA MAT ,Gaiam,0,0,N,269,126,Y,115,/uae-en/5mm-jute-yoga-mat/Z027D99E609B451C92CE3Z/p/?o=z027d99e609b451c92ce3z-1
2024-12-21 13:07:59,Z32CADD1858C6D6393BC3Z,"Eworld Anti-slip Yoga Sports and Exercise Mat with Carrying Strap Water Repellent Moisture Proof for Home and Gym, Grey ",Eworld,0,0,Y,34.95,34.95,Y,116,/uae-en/anti-slip-yoga-sports-and-exercise-mat-with-carrying-strap-water-repellent-moisture-proof-for-home-and-gym-grey/Z32CADD1858C6D6393BC3Z/p/?o=z32cadd1858c6d6393bc3z-1
2024-12-21 13:07:59,Z2F9046D53376D3F6A8B7Z,YQbest Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,YQbest,0,0,Y,69,48,Y,117,/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
2024-12-21 13:07:59,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,Y,49,28.60,Y,118,/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
2024-12-21 13:07:59,Z51EAC49AD3729065875FZ,BRIGHTLY LABS Resistance Bands Fabric Exercise Bands Non Slip Hip Elastic Bands For Hip Legs Glutes And Thighs Workout Thick Wide Fitness Loop Circle Resistance Bands Set Of 3 Pack Navy ,BRIGHTLY,0,0,N,180,99,Y,119,/uae-en/resistance-bands-fabric-exercise-bands-non-slip-hip-elastic-bands-for-hip-legs-glutes-and-thighs-workout-thick-wide-fitness-loop-circle-resistance-bands-set-of-3-pack-navy/Z51EAC49AD3729065875FZ/p/?o=z51eac49ad3729065875fz-1
2024-12-21 13:07:59,Z9F9959795903122BD6DEZ,PUMA Yoga Training Mat ,PUMA,0,0,N,249,139,Y,120,/uae-en/yoga-training-mat/Z9F9959795903122BD6DEZ/p/?o=z9f9959795903122bd6dez-1
2024-12-21 13:07:59,Z1FFBA90CF03B4E1CDF5CZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Light Blue) ",MahMir,3.4,3,Y,29.95,29.95,Y,121,/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=z1ffba90cf03b4e1cdf5cz-1
2024-12-21 13:07:59,ZE94894E319EC24478F43Z,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag black classic style ",Longchamp,0,0,Y,399.90,156.85,Y,122,/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-black-classic-style/ZE94894E319EC24478F43Z/p/?o=ze94894e319ec24478f43z-1
